0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0
23,21,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0,0
0,97,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0
0,49,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0
39,0,70,0,0,0,0,0,0,0
0,44,69,36,0,0,0,0,0,0
24,0,67,0,20,0,0,0,0,0
0,29,58,22,25,0,0,0,0,0
0,0,85,0,0,0,0,0,0,0
0,0,79,0,26,0,0,0,0,0
21,0,113,0,47,0,0,0,0,0
0,0,61,36,40,0,0,0,0,0
36,0,65,60,45,0,0,0,0,0
0,0,86,96,32,0,0,0,0,0
0,32,64,102,24,0,0,0,0,0
0,46,44,92,20,0,0,0,0,0
0,78,66,53,37,0,0,0,0,0
0,71,51,51,0,0,0,0,0,0
0,45,84,41,0,0,0,0,0,0
0,88,54,22,0,0,0,0,0,0
0,113,113,0,0,0,0,0,0,0
0,79,79,0,0,0,0,0,0,0
0,87,87,0,0,0,0,0,0,0
0,113,113,0,26,0,0,0,0,0
0,103,103,0,22,0,0,0,0,0
0,62,62,37,21,0,0,0,0,0
0,48,48,23,0,0,0,0,0,0
0,98,98,0,0,0,0,0,0,0
0,123,123,0,25,0,0,0,0,0
0,141,141,0,26,0,0,0,0,0
0,167,167,0,0,0,0,0,0,0
0,136,136,0,20,0,0,0,0,0
0,135,135,0,0,0,0,0,0,0
0,72,72,0,0,0,0,0,0,0
0,52,52,0,0,22,0,0,0,0
0,65,65,0,0,0,0,0,0,0
0,57,57,0,0,0,0,0,0,0
0,45,45,0,21,0,0,0,0,0
0,48,48,0,25,0,0,0,0,0
0,36,36,0,0,0,0,0,0,0
0,26,26,32,0,32,0,0,0,0
0,28,28,30,0,30,0,0,0,0
0,0,0,32,0,32,0,0,0,0
0,22,22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,21,21,0,0,0,0,0,0,0
24,0,0,0,24,0,0,0,0,0
0,0,0,28,0,28,0,0,0,0
45,0,0,23,45,23,0,0,0,0
52,0,0,0,52,0,21,0,0,0
67,0,0,28,67,28,0,0,0,0
76,0,0,0,76,0,0,0,0,0
54,0,0,0,54,0,0,0,0,0
68,29,29,0,68,0,0,0,0,0
44,24,24,0,44,0,0,0,0,0
20,30,30,42,20,42,0,0,0,0
26,32,32,38,26,38,0,0,0,0
41,0,0,23,41,23,0,0,0,0
22,39,39,22,22,22,0,0,0,0
29,48,48,0,29,0,0,0,0,0
38,88,88,28,38,28,0,0,0,0
52,68,68,39,52,39,0,0,0,0
46,38,38,65,46,65,0,0,0,0
68,33,33,33,68,33,0,0,0,0
50,21,21,20,50,20,0,0,0,0
32,31,31,30,32,30,0,0,0,0
58,23,23,23,58,23,0,0,0,0
40,22,22,0,40,0,0,0,0,0
43,21,21,0,43,0,0,0,0,0
37,31,31,0,37,0,0,0,0,0
29,20,20,0,29,0,0,0,0,0
21,38,38,0,21,0,0,0,0,0
34,0,0,0,34,0,0,0,0,0
28,0,0,0,28,0,0,0,0,0
46,0,0,0,46,0,0,0,0,0
32,0,0,0,32,0,0,0,0,0
50,0,0,0,50,0,0,0,0,0
26,25,25,0,26,0,0,0,0,0
20,22,22,0,20,0,0,0,0,0
30,0,0,0,30,0,0,0,0,0
28,0,0,0,28,0,0,0,0,0
27,0,0,0,27,0,0,0,0,0
113,0,0,0,113,0,0,0,0,0
73,0,0,0,73,0,0,0,0,0
103,0,0,0,103,0,27,0,0,0
59,0,0,0,59,0,59,0,0,0
69,0,0,0,69,0,69,0,0,0
35,0,0,0,35,0,35,0,0,0
43,52,52,0,43,0,43,0,0,0
34,21,21,0,34,0,34,0,0,0
56,22,22,56,56,56,56,0,0,0
76,24,24,76,76,76,76,0,0,0
66,0,0,66,66,66,66,0,0,0
43,24,24,43,43,43,43,0,0,0
60,79,79,60,60,60,60,0,0,0
111,175,175,111,111,111,111,0,0,0
83,226,226,83,83,83,83,0,0,0
62,141,141,62,62,62,62,0,0,0
53,115,115,53,53,53,53,0,0,0
54,92,92,54,54,54,54,0,0,0
41,55,55,41,41,41,41,0,0,0
52,36,36,52,52,52,52,0,0,0
31,0,0,31,31,31,31,0,0,0
37,0,0,37,37,37,37,0,0,0
56,0,0,56,56,56,56,0,0,0
52,28,28,52,52,52,52,0,0,0
51,31,31,51,51,51,51,0,0,0
28,53,53,28,28,28,28,0,0,0
43,0,0,43,43,43,43,0,0,0
35,0,0,35,35,35,35,0,0,0
67,0,0,67,67,67,67,0,0,0
65,0,0,65,65,65,65,0,0,0
61,0,0,61,61,61,61,0,0,0
61,0,0,61,61,61,61,0,0,0
50,0,0,50,50,50,50,0,0,0
77,0,0,77,77,77,77,0,0,0
57,0,0,57,57,57,57,0,0,0
56,0,0,56,56,56,56,0,0,0
45,0,0,45,45,45,45,0,0,0
47,0,0,47,47,47,47,0,0,0
45,0,0,45,45,45,45,0,0,0
70,0,0,70,70,70,70,0,0,0
91,0,0,91,91,91,91,0,0,0
53,0,0,53,53,53,53,0,0,0
47,0,0,47,47,47,47,0,0,0
54,0,0,54,54,54,54,0,0,0
75,0,0,75,75,75,75,45,0,0
70,0,0,70,70,70,70,62,0,0
64,0,0,64,64,64,64,63,0,0
43,0,0,43,43,43,43,64,0,0
32,0,0,32,32,32,32,66,0,0
53,0,0,53,53,53,53,56,0,0
53,0,0,53,53,53,53,44,0,0
40,0,0,40,40,40,40,26,0,0
35,0,0,35,35,35,35,28,0,0
34,0,0,34,34,34,34,0,0,0
29,0,0,29,29,29,29,29,0,0
30,0,0,30,30,30,30,30,0,0
22,0,0,22,22,22,22,22,0,0
20,0,0,20,20,20,20,20,21,0
0,0,0,0,0,0,0,0,0,0
31,0,0,31,31,31,31,31,0,0
71,0,0,71,71,71,71,71,20,0
80,0,0,80,80,80,80,80,0,0
119,0,0,119,119,119,119,119,36,0
132,0,0,132,132,132,132,132,29,0
113,0,0,113,113,113,113,113,21,0
94,0,0,94,94,94,94,94,31,0
38,0,0,38,38,38,38,38,24,0
37,0,0,37,37,37,37,37,31,0
21,0,0,21,21,21,21,21,31,0
43,0,0,43,43,43,43,43,27,0
66,0,0,66,66,66,66,66,33,0
60,0,0,60,60,60,60,60,34,0
62,0,0,62,62,62,62,62,0,0
86,0,0,86,86,86,86,86,22,0
64,0,0,64,64,64,64,64,26,0
98,0,0,98,98,98,98,98,29,0
188,0,0,188,188,188,188,188,0,0
147,0,0,147,147,147,147,147,0,0
315,0,0,315,315,315,315,315,0,0
442,0,0,442,442,442,442,442,0,0
468,0,0,468,468,468,468,468,0,0
386,0,0,386,386,386,386,386,0,0
305,0,0,305,305,305,305,305,0,0
277,0,0,277,277,277,277,277,0,0
256,0,0,256,256,256,256,256,0,0
149,0,0,149,149,149,149,149,0,0
179,0,0,179,179,179,179,179,0,0
196,0,0,196,196,196,196,196,0,0
111,0,0,111,111,111,111,111,0,0
118,0,0,118,118,118,118,118,0,0
96,0,0,96,96,96,96,96,0,0
53,0,0,53,53,53,53,53,0,0
91,0,0,91,91,91,91,91,0,0
67,0,0,67,67,67,67,67,0,0
101,0,0,101,101,101,101,101,0,0
114,0,0,114,114,114,114,114,0,0
149,0,0,149,149,149,149,149,0,0
119,0,0,119,119,119,119,119,0,0
97,0,0,97,97,97,97,97,0,0
125,0,0,125,125,125,125,125,0,0
94,0,0,94,94,94,94,94,0,0
139,0,0,139,139,139,139,139,0,0
120,0,0,120,120,120,120,120,0,0
148,0,0,148,148,148,148,148,0,0
123,0,0,123,123,123,123,123,0,0
102,0,0,102,102,102,102,102,0,0
106,0,0,106,106,106,106,106,0,0
96,0,0,96,96,96,96,96,0,0
113,0,0,113,113,113,113,113,0,0
110,0,0,110,110,110,110,110,0,0
100,0,0,100,100,100,100,100,0,0
71,0,0,71,71,71,71,71,0,0
102,0,0,102,102,102,102,102,0,0
67,0,0,67,67,67,67,67,0,0
79,0,0,79,79,79,79,79,0,0
165,0,0,165,165,165,165,165,0,0
121,0,0,121,121,121,121,121,0,0
143,0,0,143,143,143,143,143,0,0
187,0,0,187,187,187,187,187,0,0
162,0,0,162,162,162,162,162,0,0
163,0,0,163,163,163,163,163,0,0
145,0,0,145,145,145,145,145,0,0
117,0,0,117,117,117,117,117,0,0
157,0,0,157,157,157,157,157,0,0
153,0,0,153,153,153,153,153,0,0
147,0,0,147,147,147,147,147,0,0
108,0,0,108,108,108,108,108,0,0
108,0,0,108,108,108,108,108,0,0
80,0,0,80,80,80,80,80,0,0
41,0,0,41,41,41,41,41,0,0
54,0,0,54,54,54,54,54,0,0
47,0,0,47,47,47,47,47,0,0
34,0,0,34,34,34,34,34,0,0
0,0,0,0,0,0,0,0,0,0
47,0,0,47,47,47,47,47,0,0
37,0,0,37,37,37,37,37,0,0
57,0,0,57,57,57,57,57,0,0
47,0,0,47,47,47,47,47,0,0
38,0,0,38,38,38,38,38,0,0
26,0,0,26,26,26,26,26,0,0
42,0,0,42,42,42,42,42,0,0
26,0,0,26,26,26,26,26,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,0,0,62
0,0,0,0,0,0,0,0,0,36
0,0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,0,0,56
0,0,0,0,0,0,0,0,0,47
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,22
