0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
685,37,345,37,320,320,320,95,71,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,33,328,33,462,462,462,99,67,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,30,369,30,472,472,472,85,42,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,219,348,219,590,590,590,84,53,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,278,329,278,586,586,586,83,53,278,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,156,321,156,736,736,736,51,32,156,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,199,353,199,264,264,264,55,38,199,69,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,92,326,92,455,455,455,60,38,92,63,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,46,329,46,434,434,434,49,29,46,45,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,70,294,70,529,529,529,41,51,70,45,37,145,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,65,279,65,753,753,753,23,54,65,67,26,114,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,53,239,53,701,701,701,23,608,53,86,31,222,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,22,271,22,627,627,627,22,534,22,104,38,313,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,25,233,25,585,585,585,0,596,25,75,25,356,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0,224,0,450,450,450,0,542,0,82,0,362,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,43,181,43,492,492,492,0,529,43,121,43,310,529,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,44,187,44,485,485,485,23,368,44,144,44,328,368,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,65,197,65,587,587,587,23,458,65,108,65,356,458,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,43,180,43,713,713,713,28,293,43,86,43,344,293,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,29,149,29,712,712,712,28,382,29,70,29,406,382,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,20,125,20,755,755,755,52,394,20,82,20,403,394,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,20,122,20,781,781,781,50,410,20,92,20,410,410,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,28,125,28,814,814,814,42,413,28,87,28,437,413,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,24,121,24,831,831,831,67,339,24,87,24,357,339,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,130,0,780,780,780,78,390,0,94,0,461,390,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,114,0,666,666,666,56,470,0,55,0,368,470,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,127,0,1001,1001,1001,63,62,0,73,0,419,62,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,709,125,709,709,709,709,68,77,709,36,709,287,77,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1084,129,1084,1084,1084,1084,87,1084,1084,53,1084,317,1084,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,655,71,655,655,655,655,61,655,655,58,655,389,655,39,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,606,82,606,606,606,606,77,606,606,54,606,413,606,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1017,109,1017,1017,1017,1017,83,1017,1017,28,1017,390,1017,28,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,998,114,998,998,998,998,80,998,998,50,998,485,998,35,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,883,116,883,883,883,883,73,883,883,75,883,480,883,28,25,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1017,132,1017,1017,1017,1017,83,1017,1017,43,1017,567,1017,66,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,1008,135,1008,1008,1008,1008,91,1008,1008,45,1008,461,1008,44,27,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,705,98,705,705,705,705,80,705,705,95,705,480,705,61,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,654,114,654,654,654,654,93,654,654,108,654,459,654,62,103,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,901,116,901,901,901,901,77,901,901,97,901,428,901,47,109,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,613,102,613,613,613,613,61,613,613,94,613,520,613,50,73,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,605,89,605,605,605,605,70,605,605,120,605,410,605,41,78,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,476,82,476,476,476,476,57,476,476,164,476,385,476,52,89,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,483,75,483,483,483,483,68,483,483,153,483,574,483,46,78,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,329,63,329,329,329,329,75,329,329,118,329,375,329,49,84,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,503,82,503,503,503,503,74,503,503,161,503,423,503,42,91,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,479,50,479,479,479,479,90,479,479,152,479,404,479,45,106,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,555,50,555,555,555,555,65,555,555,160,555,406,555,44,80,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,518,46,518,518,518,518,94,518,518,198,518,375,518,37,102,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,512,35,512,512,512,512,79,512,512,217,512,391,512,39,106,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,443,42,443,443,443,443,63,443,443,290,443,350,443,29,157,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,534,25,534,534,534,534,73,534,534,257,534,184,534,29,164,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,477,28,477,477,477,477,88,477,477,249,477,352,477,27,185,78,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,498,0,498,498,498,498,50,498,498,231,498,435,498,28,198,100,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,462,0,462,462,462,462,78,462,462,248,462,241,462,62,211,80,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,571,0,571,571,571,571,86,571,571,219,571,494,571,19,571,104,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,0,40,40,40,40,63,40,40,243,40,556,40,20,40,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,0,34,34,34,34,64,34,34,300,34,549,34,24,34,75,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,401,0,401,401,401,401,50,401,401,267,401,357,401,44,401,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,418,0,418,418,418,418,34,418,418,271,418,446,418,60,418,74,54,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,406,0,406,406,406,406,45,406,406,306,406,206,406,50,406,75,61,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,418,0,418,418,418,418,44,418,418,344,418,168,418,46,418,75,67,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,0,49,49,49,49,51,49,49,338,49,180,49,331,49,69,59,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,0,202,202,202,202,0,202,202,351,202,150,202,298,202,69,51,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,0,46,46,46,46,0,46,46,227,46,159,46,492,46,55,37,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,54,0,54,54,54,54,0,54,54,250,54,146,54,440,54,74,23,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,0,17,17,17,17,0,17,17,196,17,172,17,511,17,83,38,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,0,25,25,25,25,0,25,25,136,25,206,25,440,25,95,30,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,0,32,32,32,32,0,32,32,94,32,166,32,329,32,88,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,0,22,22,22,22,0,22,22,60,22,196,22,342,22,84,45,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,0,29,29,29,29,0,29,29,39,29,120,29,353,29,76,51,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,0,27,27,27,27,0,27,27,58,27,128,27,278,27,63,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,0,35,35,35,35,0,35,35,41,35,132,35,36,35,67,39,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,0,20,20,20,20,0,20,20,45,20,135,20,41,20,46,38,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,0,47,47,47,47,0,47,47,24,47,189,47,47,47,40,29,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,0,26,26,26,26,0,26,26,99,26,197,26,26,26,46,25,99,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55,0,55,55,55,55,0,55,55,98,55,184,55,55,55,51,32,98,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,0,24,24,24,24,0,24,24,128,24,211,24,24,24,43,40,128,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,0,78,78,78,78,0,78,78,139,78,178,78,78,78,37,28,139,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,185,0,185,185,185,185,0,185,185,120,185,148,185,185,185,26,20,120,63,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,241,20,241,241,241,241,0,241,241,121,241,150,241,241,241,28,158,121,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,195,24,195,195,195,195,0,195,195,145,195,161,195,195,195,22,167,145,195,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,191,331,191,191,191,191,0,191,191,132,191,331,191,191,191,0,170,132,191,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,74,135,74,74,74,74,0,74,74,121,74,135,74,74,74,0,182,121,74,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,265,116,265,265,265,265,0,265,265,185,265,116,265,265,265,0,157,185,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,173,276,173,173,173,173,0,173,173,190,173,276,173,173,173,0,155,190,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,146,138,146,146,146,146,0,146,146,192,146,138,146,146,146,0,180,192,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,101,141,101,101,101,101,0,101,101,205,101,141,101,101,101,0,207,205,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,131,103,103,103,103,0,103,103,236,103,131,103,103,103,0,208,236,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,158,102,102,102,102,0,102,102,287,102,158,102,102,102,0,167,287,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,135,140,135,135,135,135,0,135,135,294,135,140,135,135,135,0,179,294,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,81,149,81,81,81,81,0,81,81,302,81,149,81,81,81,0,182,302,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,168,102,102,102,102,0,102,102,275,102,168,102,102,102,0,186,275,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,200,31,31,31,31,0,31,31,234,31,200,31,31,31,0,195,234,31,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,208,31,31,31,31,0,31,31,268,31,208,31,31,31,0,267,268,31,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,201,80,80,80,80,0,80,80,260,80,201,80,80,80,0,276,260,80,22,0,44,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,161,105,105,105,105,0,105,105,178,105,161,105,105,105,0,278,178,105,0,0,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,208,97,97,97,97,0,97,97,183,97,208,97,97,97,0,297,183,97,0,21,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,179,96,96,96,96,0,96,96,134,96,179,96,96,96,0,259,134,96,0,96,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,54,178,54,54,54,54,0,54,54,90,54,178,54,54,54,0,214,90,54,0,54,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,235,144,144,144,144,0,144,144,104,144,235,144,144,144,0,207,104,144,21,144,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,197,100,100,100,100,0,100,100,99,100,197,100,100,100,0,233,99,100,0,100,51,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,82,155,82,82,82,82,0,82,82,92,82,155,82,82,82,0,212,92,82,0,82,38,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,131,85,85,85,85,0,85,85,76,85,131,85,85,85,0,219,76,85,0,85,65,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
